"territory","country","state_province","city","type","line","vendor","product","year","quarter","month","credit_limit","customer","quantity","sales"
"NA","USA","CA","San Jose","Shipped","Planes","Autoart Studio Design","1900s Vintage Bi-Plane","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","24","1480"
"NA","USA","CA","San Jose","Shipped","Planes","Classic Metal Creations","1928 British Royal Navy Airplane","2004","QTR2","May","77600","The Sharp Gifts Warehouse","31","2748"
"NA","USA","CA","San Jose","Shipped","Planes","Gearbox Collectibles","P-51-D Mustang","2004","QTR2","May","77600","The Sharp Gifts Warehouse","27","2669"
"NA","USA","CA","San Jose","Shipped","Planes","Highway 66 Mini Classics","ATA: B757-300","2004","QTR2","May","77600","The Sharp Gifts Warehouse","44","6056"
"NA","USA","CA","San Jose","Shipped","Planes","Min Lin Diecast","American Airlines: B767-300","2004","QTR2","May","77600","The Sharp Gifts Warehouse","31","2832"
"NA","USA","CA","San Jose","Shipped","Planes","Motor City Art Classics","America West Airlines B757-200","2004","QTR2","May","77600","The Sharp Gifts Warehouse","35","3909"
"NA","USA","CA","San Jose","Shipped","Planes","Motor City Art Classics","Boeing X-32A JSF","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","20","1122"
"NA","USA","CA","San Jose","Shipped","Planes","Motor City Art Classics","F/A 18 Hornet 1/72","2004","QTR2","May","77600","The Sharp Gifts Warehouse","44","2957"
"NA","USA","CA","San Jose","Shipped","Planes","Red Start Diecast","1980s Black Hawk Helicopter","2004","QTR2","May","77600","The Sharp Gifts Warehouse","45","8160"
"NA","USA","CA","San Jose","Shipped","Planes","Red Start Diecast","1980s Black Hawk Helicopter","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","34","6434"
"NA","USA","CA","San Jose","Shipped","Planes","Second Gear Diecast","American Airlines: MD-11S","2004","QTR2","May","77600","The Sharp Gifts Warehouse","38","2363"
"NA","USA","CA","San Jose","Shipped","Planes","Second Gear Diecast","Corsair F4U ( Bird Cage)","2004","QTR2","May","77600","The Sharp Gifts Warehouse","40","3002"
"NA","USA","CA","San Jose","Shipped","Planes","Unimax Art Galleries","1900s Vintage Tri-Plane","2004","QTR2","May","77600","The Sharp Gifts Warehouse","37","2761"
"NA","USA","CA","San Jose","Shipped","Ships","Min Lin Diecast","1999 Yamaha Speed Boat","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","30","2245"
"NA","USA","CA","San Jose","Shipped","Ships","Unimax Art Galleries","HMS Bounty","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","46","4039"
"NA","USA","CA","San Jose","Shipped","Vintage Cars","Autoart Studio Design","1937 Horch 930V Limousine","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","38","2174"
"NA","USA","CA","San Jose","Shipped","Vintage Cars","Carousel DieCast Legends","1913 Ford Model T Speedster","2004","QTR2","Jun","77600","The Sharp Gifts Warehouse","50","4407"
"NA","USA","CA","San Jose","Shipped","Vintage Cars","Carousel DieCast Legends","1940 Ford Delivery Sedan","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","42","3064"
"NA","USA","CA","San Jose","Shipped","Vintage Cars","Exoto Designs","1917 Maxwell Touring Car","2004","QTR2","Jun","77600","The Sharp Gifts Warehouse","26","2322"
"NA","USA","CA","San Jose","Shipped","Vintage Cars","Exoto Designs","1941 Chevrolet Special Deluxe Cabriolet","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","58","7307"
"NA","USA","CA","San Jose","Shipped","Vintage Cars","Highway 66 Mini Classics","1928 Ford Phaeton Deluxe","2004","QTR2","May","77600","The Sharp Gifts Warehouse","50","3061"
"NA","USA","CA","San Jose","Shipped","Vintage Cars","Min Lin Diecast","1934 Ford V8 Coupe","2004","QTR2","Jun","77600","The Sharp Gifts Warehouse","49","2632"
"NA","USA","CA","San Jose","Shipped","Vintage Cars","Red Start Diecast","18th Century Vintage Horse Carriage","2004","QTR2","Jun","77600","The Sharp Gifts Warehouse","37","3138"
"NA","USA","CA","San Jose","Shipped","Vintage Cars","Second Gear Diecast","1936 Chrysler Airflow","2004","QTR2","Jun","77600","The Sharp Gifts Warehouse","46","3629"
"NA","USA","CA","San Jose","Shipped","Vintage Cars","Studio M Art Models","1930 Buick Marquette Phaeton","2004","QTR2","May","77600","The Sharp Gifts Warehouse","36","1869"
"NA","USA","CA","San Rafael","In Process","Vintage Cars","Classic Metal Creations","1938 Cadillac V-16 Presidential Limousine","2005","QTR2","May","210500","Mini Gifts Distributors Ltd.","40","1828"
"NA","USA","CA","San Rafael","In Process","Vintage Cars","Gearbox Collectibles","1928 Mercedes-Benz SSK","2005","QTR2","May","210500","Mini Gifts Distributors Ltd.","35","5434"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Autoart Studio Design","1968 Ford Mustang","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","42","8009"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Carousel DieCast Legends","1958 Chevy Corvette Limited Edition","2004","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","33","1085"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Carousel DieCast Legends","1958 Chevy Corvette Limited Edition","2004","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","38","1585"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Carousel DieCast Legends","1958 Chevy Corvette Limited Edition","2004","QTR4","Nov","210500","Mini Gifts Distributors Ltd.","33","1225"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Carousel DieCast Legends","1958 Chevy Corvette Limited Edition","2005","QTR1","Jan","210500","Mini Gifts Distributors Ltd.","45","5546"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Carousel DieCast Legends","1982 Camaro Z28","2004","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","50","5614"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Carousel DieCast Legends","1982 Camaro Z28","2005","QTR1","Jan","210500","Mini Gifts Distributors Ltd.","34","4301"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Carousel DieCast Legends","1982 Camaro Z28","2005","QTR1","Feb","210500","Mini Gifts Distributors Ltd.","34","1865"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Classic Metal Creations","1949 Jaguar XK 120","2003","QTR4","Nov","210500","Mini Gifts Distributors Ltd.","36","2650"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Classic Metal Creations","1949 Jaguar XK 120","2005","QTR1","Jan","210500","Mini Gifts Distributors Ltd.","40","4107"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Classic Metal Creations","1952 Alpine Renault 1300","2004","QTR4","Oct","210500","Mini Gifts Distributors Ltd.","48","11624"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Classic Metal Creations","1952 Alpine Renault 1300","2004","QTR4","Dec","210500","Mini Gifts Distributors Ltd.","32","5692"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Classic Metal Creations","1956 Porsche 356A Coupe","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","47","6336"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Classic Metal Creations","1956 Porsche 356A Coupe","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","45","6763"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Classic Metal Creations","1957 Corvette Convertible","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","31","4705"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Classic Metal Creations","1957 Corvette Convertible","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","49","6863"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Classic Metal Creations","1961 Chevrolet Impala","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","23","2008"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Classic Metal Creations","1961 Chevrolet Impala","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","30","2473"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Exoto Designs","1952 Citroen-15CV","2003","QTR4","Nov","210500","Mini Gifts Distributors Ltd.","20","2396"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Exoto Designs","1952 Citroen-15CV","2005","QTR1","Jan","210500","Mini Gifts Distributors Ltd.","31","4223"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Exoto Designs","1969 Chevrolet Camaro Z28","2003","QTR4","Nov","210500","Mini Gifts Distributors Ltd.","33","3108"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Exoto Designs","1969 Chevrolet Camaro Z28","2005","QTR1","Jan","210500","Mini Gifts Distributors Ltd.","46","3663"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Exoto Designs","1992 Porsche Cayenne Turbo Silver","2004","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","22","3071"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Exoto Designs","1992 Porsche Cayenne Turbo Silver","2004","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","39","4797"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Exoto Designs","1992 Porsche Cayenne Turbo Silver","2005","QTR1","Jan","210500","Mini Gifts Distributors Ltd.","28","1409"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Gearbox Collectibles","1948 Porsche 356-A Roadster","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","48","3807"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Gearbox Collectibles","1976 Ford Gran Torino","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","42","5433"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Gearbox Collectibles","1976 Ford Gran Torino","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","50","7397"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Gearbox Collectibles","1998 Chrysler Plymouth Prowler","2004","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","50","9169"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Gearbox Collectibles","1998 Chrysler Plymouth Prowler","2004","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","23","3239"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Gearbox Collectibles","1998 Chrysler Plymouth Prowler","2005","QTR1","Jan","210500","Mini Gifts Distributors Ltd.","25","2602"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Gearbox Collectibles","1998 Chrysler Plymouth Prowler","2005","QTR1","Feb","210500","Mini Gifts Distributors Ltd.","25","2200"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Gearbox Collectibles","2002 Chevy Corvette","2003","QTR4","Nov","210500","Mini Gifts Distributors Ltd.","49","6244"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Gearbox Collectibles","2002 Chevy Corvette","2005","QTR1","Jan","210500","Mini Gifts Distributors Ltd.","20","1992"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Highway 66 Mini Classics","1970 Dodge Coronet","2004","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","45","2913"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Highway 66 Mini Classics","1970 Dodge Coronet","2004","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","29","1358"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Highway 66 Mini Classics","1970 Dodge Coronet","2005","QTR1","Jan","210500","Mini Gifts Distributors Ltd.","25","2432"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Highway 66 Mini Classics","1993 Mazda RX-7","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","36","3376"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Min Lin Diecast","1969 Dodge Super Bee","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","45","3510"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Min Lin Diecast","1969 Dodge Super Bee","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","40","5492"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Min Lin Diecast","1970 Triumph Spitfire","2003","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","24","3792"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Min Lin Diecast","1970 Triumph Spitfire","2004","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","31","4675"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Min Lin Diecast","1995 Honda Civic","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","34","1464"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","1962 LanciaA Delta 16V","2004","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","50","6427"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","1962 LanciaA Delta 16V","2004","QTR4","Dec","210500","Mini Gifts Distributors Ltd.","43","5781"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","1969 Ford Falcon","2003","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","46","9471"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","1969 Ford Falcon","2004","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","24","3779"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","1969 Ford Falcon","2005","QTR1","Feb","210500","Mini Gifts Distributors Ltd.","34","3242"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","1969 Ford Falcon","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","33","6109"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","1982 Lamborghini Diablo","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","20","717"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","1982 Lamborghini Diablo","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","37","4895"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","2001 Ferrari Enzo","2003","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","33","8023"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","2001 Ferrari Enzo","2004","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","41","7071"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","2001 Ferrari Enzo","2005","QTR1","Jan","210500","Mini Gifts Distributors Ltd.","32","3561"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Second Gear Diecast","2001 Ferrari Enzo","2005","QTR1","Feb","210500","Mini Gifts Distributors Ltd.","34","3824"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Studio M Art Models","1957 Ford Thunderbird","2003","QTR4","Nov","210500","Mini Gifts Distributors Ltd.","44","3073"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Studio M Art Models","1970 Plymouth Hemi Cuda","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","24","1800"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Unimax Art Galleries","1970 Chevy Chevelle SS 454","2003","QTR4","Nov","210500","Mini Gifts Distributors Ltd.","47","3488"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Unimax Art Galleries","1992 Ferrari 360 Spider red","2004","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","22","4173"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Unimax Art Galleries","1992 Ferrari 360 Spider red","2004","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","20","3929"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Welly Diecast Productions","1968 Dodge Charger","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","48","6032"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Welly Diecast Productions","1969 Corvair Monza","2003","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","33","4986"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Welly Diecast Productions","1969 Corvair Monza","2004","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","27","4365"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Welly Diecast Productions","1969 Corvair Monza","2005","QTR1","Feb","210500","Mini Gifts Distributors Ltd.","37","4072"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Welly Diecast Productions","1969 Dodge Charger","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","29","2839"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Welly Diecast Productions","1971 Alpine Renault 1600s","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","27","1786"
"NA","USA","CA","San Rafael","Shipped","Classic Cars","Welly Diecast Productions","1971 Alpine Renault 1600s","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","46","2431"
"NA","USA","CA","San Rafael","Shipped","Motorcycles","Autoart Studio Design","2002 Yamaha YZR M1","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","44","4224"
"NA","USA","CA","San Rafael","Shipped","Motorcycles","Autoart Studio Design","2002 Yamaha YZR M1","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","22","3491"
"NA","USA","CA","San Rafael","Shipped","Motorcycles","Gearbox Collectibles","1982 Ducati 996 R","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","33","1328"
"NA","USA","CA","San Rafael","Shipped","Motorcycles","Gearbox Collectibles","1982 Ducati 996 R","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","41","1827"
"NA","USA","CA","San Rafael","Shipped","Motorcycles","Highway 66 Mini Classics","1982 Ducati 900 Monster","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","29","1788"
"NA","USA","CA","San Rafael","Shipped","Motorcycles","Highway 66 Mini Classics","1982 Ducati 900 Monster","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","35","2280"
"NA","USA","CA","San Rafael","Shipped","Motorcycles","Second Gear Diecast","1974 Ducati 350 Mk3 Desmo","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","30","2694"
"NA","USA","CA","San Rafael","Shipped","Motorcycles","Second Gear Diecast","1974 Ducati 350 Mk3 Desmo","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","45","2204"
"NA","USA","CA","San Rafael","Shipped","Motorcycles","Studio M Art Models","1957 Vespa GS150","2003","QTR3","Jul","210500","Mini Gifts Distributors Ltd.","45","2266"
"NA","USA","CA","San Rafael","Shipped","Motorcycles","Studio M Art Models","1957 Vespa GS150","2005","QTR1","Mar","210500","Mini Gifts Distributors Ltd.","36","5080"
"NA","USA","CA","San Rafael","Shipped","Ships","Autoart Studio Design","The Schooner Bluenose","2003","QTR3","Aug","210500","Mini Gifts Distributors Ltd.","41","2624"
